transaction_id,account_id,transaction_timestamp,transaction_type,channel_code,amount,currency_code,status
T00042877,A000802,2025-10-27 12:07:28,TRANSFER,ATM,6940.52,ZAR,SUCCESSFUL
T00042878,A000702,2025-10-22 01:48:54,PURCHASE,CARD,188.90,ZAR,SUCCESSFUL
T00042879,A000276,2026-05-22 22:35:14,PURCHASE,CARD,117.52,ZAR,SUCCESSFUL
T00042880,A001009,2024-12-18 20:09:22,PURCHASE,CARD,127.49,ZAR,SUCCESSFUL
T00042881,A000364,2025-10-19 20:08:54,WITHDRAWAL,ATM,1200.00,ZAR,SUCCESSFUL
T00042882,A001117,2026-08-31 03:37:05,DEPOSIT,APP,1779.32,ZAR,FAILED
T00042883,A000568,2025-04-19 04:07:27,PURCHASE,CARD,516.40,ZAR,SUCCESSFUL
T00042884,A000223,2026-08-03 18:22:13,PURCHASE,APP,293.83,ZAR,SUCCESSFUL
T00042885,A000143,2024-12-25 23:35:30,PURCHASE,CARD,46.21,ZAR,SUCCESSFUL
T00042886,A001103,2019-03-15 22:47:18,WITHDRAWAL,ATM,1200.00,ZAR,SUCCESSFUL
T00042887,A001219,2026-02-11 18:02:37,PURCHASE,CARD,911.20,ZAR,SUCCESSFUL
T00042888,A001133,2021-12-08 16:33:32,PURCHASE,CARD,390.59,ZAR,REVERSED
T00042889,A000841,2023-12-01 05:31:10,PURCHASE,CARD,518.93,ZAR,SUCCESSFUL
T00042890,A000511,2025-11-25 18:39:31,WITHDRAWAL,ATM,150.00,ZAR,SUCCESSFUL
T00042891,A001025,2020-12-10 12:43:07,TRANSFER,APP,9628.06,ZAR,SUCCESSFUL
T00042892,A001180,2026-08-23 21:49:56,PURCHASE,CARD,1110.57,ZAR,SUCCESSFUL
T00042893,A000305,2025-09-30 11:15:29,PURCHASE,CARD,225.15,ZAR,SUCCESSFUL
T00042894,A000288,2021-02-05 00:45:47,PURCHASE,CARD,353.50,ZAR,SUCCESSFUL
T00042895,A000031,2025-03-30 10:48:52,TRANSFER,APP,3292.18,ZAR,SUCCESSFUL
T00042896,A000007,2021-07-05 13:53:27,WITHDRAWAL,ATM,2700.00,ZAR,SUCCESSFUL
T00042897,A000348,2024-06-17 14:10:32,PURCHASE,CARD,419.10,ZAR,SUCCESSFUL
T00042898,A000899,2025-11-08 00:59:28,PURCHASE,APP,459.94,ZAR,SUCCESSFUL
T00042899,A001233,2021-08-18 13:58:34,DEPOSIT,APP,6570.49,ZAR,SUCCESSFUL
T00042900,A000422,2026-02-11 16:01:00,PURCHASE,CARD,72.19,ZAR,SUCCESSFUL
T00042901,A000224,2025-03-31 02:32:36,PURCHASE,CARD,141.40,ZAR,SUCCESSFUL
T00042902,A001206,2021-11-02 22:06:27,PURCHASE,CARD,164.56,ZAR,SUCCESSFUL
T00042903,A000191,2025-07-09 18:50:39,PURCHASE,CARD,202.83,ZAR,SUCCESSFUL
T00042904,A000607,2026-03-04 13:09:48,PURCHASE,CARD,67.57,ZAR,SUCCESSFUL
T00042905,A000667,2019-10-26 09:37:01,PURCHASE,APP,619.24,ZAR,SUCCESSFUL
T00042906,A000496,2023-10-18 04:33:49,WITHDRAWAL,ATM,1650.00,ZAR,SUCCESSFUL
T00042907,A001060,2026-03-23 07:00:53,PURCHASE,CARD,124.81,ZAR,SUCCESSFUL
T00042908,A000205,2023-12-14 04:55:38,WITHDRAWAL,ATM,450.00,ZAR,FAILED
T00042909,A001206,2025-12-15 16:41:42,PURCHASE,CARD,19.12,ZAR,SUCCESSFUL
T00042910,A000561,2023-03-07 13:19:14,DEPOSIT,APP,5078.74,ZAR,SUCCESSFUL
T00042911,A000218,2023-08-01 06:51:39,PURCHASE,CARD,151.43,ZAR,SUCCESSFUL
T00042912,A000125,2025-12-31 05:23:55,PURCHASE,CARD,154.61,ZAR,SUCCESSFUL
T00042913,A000286,2023-08-03 07:04:33,WITHDRAWAL,ATM,1000.00,ZAR,SUCCESSFUL
T00042914,A000049,2023-08-13 02:16:17,WITHDRAWAL,ATM,900.00,ZAR,SUCCESSFUL
T00042915,A000525,2026-02-07 21:17:46,PURCHASE,CARD,438.91,ZAR,SUCCESSFUL
T00042916,A000207,2026-01-03 13:06:21,WITHDRAWAL,ATM,500.00,ZAR,SUCCESSFUL
T00042917,A000923,2025-08-24 05:47:54,TRANSFER,APP,17678.12,ZAR,SUCCESSFUL
T00042918,A000625,2024-03-03 02:53:21,TRANSFER,APP,2715.19,ZAR,SUCCESSFUL
T00042919,A001024,2023-11-03 17:02:16,DEPOSIT,ATM,2144.80,ZAR,SUCCESSFUL
T00042920,A000766,2021-05-26 20:58:19,PURCHASE,CARD,278.87,ZAR,SUCCESSFUL
T00042921,A000351,2025-08-21 03:04:37,PURCHASE,APP,340.22,ZAR,SUCCESSFUL
T00042922,A000649,2024-06-10 01:39:55,WITHDRAWAL,ATM,1650.00,ZAR,SUCCESSFUL
T00042923,A000350,2026-03-06 14:15:33,PURCHASE,APP,947.25,ZAR,SUCCESSFUL
T00042924,A000264,2025-11-14 10:26:59,PURCHASE,CARD,322.75,ZAR,SUCCESSFUL
T00042925,A000459,2024-01-13 12:37:47,PURCHASE,CARD,97.64,ZAR,SUCCESSFUL
T00042926,A001200,2026-02-05 04:51:19,PURCHASE,CARD,35.79,ZAR,SUCCESSFUL
T00042927,A000625,2025-02-01 05:30:07,DEPOSIT,ATM,4001.10,ZAR,SUCCESSFUL
T00042928,A000169,2023-06-07 21:28:34,DEPOSIT,ATM,3436.26,ZAR,SUCCESSFUL
T00042929,A000270,2023-05-06 04:31:35,PURCHASE,CARD,1788.28,ZAR,SUCCESSFUL
T00042930,A000140,2025-03-01 22:42:55,TRANSFER,APP,4872.46,ZAR,SUCCESSFUL
T00042931,A000884,2022-04-28 13:40:40,WITHDRAWAL,ATM,1950.00,ZAR,SUCCESSFUL
T00042932,A001231,2023-06-09 23:05:31,PURCHASE,APP,418.31,ZAR,SUCCESSFUL
T00042933,A000705,2026-01-10 15:35:11,PURCHASE,CARD,240.49,ZAR,SUCCESSFUL
T00042934,A001030,2025-06-04 04:36:12,WITHDRAWAL,ATM,2950.00,ZAR,SUCCESSFUL
T00042935,A000238,2023-05-23 01:24:15,PURCHASE,CARD,193.57,ZAR,SUCCESSFUL
T00042936,A000292,2024-12-19 17:41:45,PURCHASE,CARD,465.65,ZAR,SUCCESSFUL
T00042937,A001067,2026-03-07 05:01:19,PURCHASE,APP,742.04,ZAR,SUCCESSFUL
T00042938,A000455,2023-10-30 06:27:40,DEPOSIT,APP,6061.82,ZAR,SUCCESSFUL
T00042939,A000122,2024-05-20 09:26:23,PURCHASE,CARD,686.59,ZAR,SUCCESSFUL
T00042940,A000447,2021-12-26 20:33:17,DEPOSIT,ATM,8985.19,ZAR,SUCCESSFUL
T00042941,A000124,2026-08-01 01:01:03,PURCHASE,CARD,339.51,ZAR,SUCCESSFUL
T00042942,A000934,2024-11-28 20:55:07,DEPOSIT,ATM,4749.07,ZAR,SUCCESSFUL
T00042943,A000119,2025-09-01 08:37:42,TRANSFER,ATM,13028.13,ZAR,SUCCESSFUL
T00042944,A001029,2026-07-23 05:26:39,PURCHASE,CARD,2668.52,ZAR,SUCCESSFUL
T00042945,A000792,2019-03-27 07:23:19,PURCHASE,APP,423.36,ZAR,SUCCESSFUL
T00042946,A000534,2018-06-20 05:42:30,DEPOSIT,APP,5389.48,ZAR,SUCCESSFUL
T00042947,A000026,2025-12-25 22:01:03,PURCHASE,CARD,657.81,ZAR,SUCCESSFUL
T00042948,A000036,2022-07-03 12:55:37,PURCHASE,APP,1317.40,ZAR,SUCCESSFUL
T00042949,A000121,2025-10-03 10:30:19,TRANSFER,APP,12480.16,ZAR,SUCCESSFUL
T00042950,A000628,2024-06-12 14:56:39,PURCHASE,APP,104.78,ZAR,SUCCESSFUL
T00042951,A000218,2026-06-30 02:18:08,PURCHASE,CARD,107.45,ZAR,SUCCESSFUL
T00042952,A001021,2024-03-31 05:10:40,PURCHASE,CARD,166.15,ZAR,SUCCESSFUL
T00042953,A000971,2026-06-29 05:51:29,PURCHASE,CARD,101.27,ZAR,SUCCESSFUL
T00042954,A000013,2019-06-14 07:05:56,PURCHASE,CARD,205.93,ZAR,SUCCESSFUL
T00042955,A001120,2019-11-20 07:46:14,PURCHASE,CARD,203.79,ZAR,SUCCESSFUL
T00042956,A000795,2020-12-27 10:50:56,TRANSFER,APP,9572.25,ZAR,SUCCESSFUL
T00042957,A000332,2024-12-02 06:33:15,PURCHASE,CARD,162.93,ZAR,SUCCESSFUL
T00042958,A000482,2025-12-02 20:18:20,WITHDRAWAL,ATM,2500.00,ZAR,SUCCESSFUL
T00042959,A001005,2022-08-06 17:23:50,WITHDRAWAL,ATM,2750.00,ZAR,SUCCESSFUL
T00042960,A000443,2026-08-04 11:11:51,TRANSFER,APP,1327.56,ZAR,SUCCESSFUL
T00042961,A000717,2023-03-18 12:31:59,PURCHASE,CARD,153.23,ZAR,SUCCESSFUL
T00042962,A001144,2023-02-20 17:16:12,PURCHASE,CARD,317.58,ZAR,SUCCESSFUL
T00042963,A000541,2024-02-23 02:13:17,PURCHASE,CARD,486.57,ZAR,SUCCESSFUL
T00042964,A001164,2024-05-27 20:57:54,TRANSFER,APP,10503.19,ZAR,SUCCESSFUL
T00042965,A000663,2023-01-02 16:23:34,DEPOSIT,ATM,9512.57,ZAR,SUCCESSFUL
T00042966,A001201,2020-06-29 13:14:13,PURCHASE,CARD,259.55,ZAR,SUCCESSFUL
T00042967,A000638,2023-08-15 19:15:54,PURCHASE,CARD,71.81,ZAR,SUCCESSFUL
T00042968,A000247,2024-03-04 10:18:25,TRANSFER,APP,19257.30,ZAR,SUCCESSFUL
T00042969,A000583,2023-07-16 20:01:41,WITHDRAWAL,ATM,2350.00,ZAR,SUCCESSFUL
T00042970,A000830,2025-06-07 00:50:55,WITHDRAWAL,ATM,1850.00,ZAR,SUCCESSFUL
T00042971,A000247,2024-02-12 12:56:20,WITHDRAWAL,ATM,2650.00,ZAR,SUCCESSFUL
T00042972,A001217,2024-08-11 03:04:55,PURCHASE,CARD,363.72,ZAR,SUCCESSFUL
T00042973,A001231,2020-08-09 17:14:58,PURCHASE,CARD,112.10,ZAR,SUCCESSFUL
T00042974,A000922,2021-06-08 02:06:58,PURCHASE,CARD,360.89,ZAR,SUCCESSFUL
T00042975,A000064,2023-03-23 10:48:42,PURCHASE,CARD,134.62,ZAR,SUCCESSFUL
T00042976,A000059,2026-01-23 03:51:21,PURCHASE,CARD,260.33,ZAR,SUCCESSFUL
T00042977,A000262,2023-10-17 00:16:46,WITHDRAWAL,ATM,1550.00,ZAR,SUCCESSFUL
T00042978,A000716,2026-02-26 11:01:24,TRANSFER,APP,7834.24,ZAR,SUCCESSFUL
T00042979,A000884,2023-05-16 08:55:48,TRANSFER,APP,382.82,ZAR,SUCCESSFUL
T00042980,A000311,2026-02-22 23:11:29,PURCHASE,APP,364.82,ZAR,SUCCESSFUL
T00042981,A000457,2026-01-11 21:30:52,TRANSFER,APP,18136.15,ZAR,SUCCESSFUL
T00042982,A000888,2025-07-01 04:34:26,TRANSFER,APP,3595.18,ZAR,SUCCESSFUL
T00042983,A000394,2023-01-29 16:59:26,TRANSFER,APP,4532.25,ZAR,SUCCESSFUL
T00042984,A000018,2020-11-20 16:10:30,PURCHASE,CARD,267.78,ZAR,SUCCESSFUL
T00042985,A000988,2025-05-08 04:50:48,TRANSFER,APP,13162.22,ZAR,SUCCESSFUL
T00042986,A000332,2021-11-03 21:16:18,PURCHASE,CARD,229.13,ZAR,SUCCESSFUL
T00042987,A000588,2022-06-23 08:06:36,WITHDRAWAL,ATM,2650.00,ZAR,SUCCESSFUL
T00042988,A000822,2026-07-25 22:38:23,WITHDRAWAL,ATM,350.00,ZAR,SUCCESSFUL
T00042989,A000057,2024-09-15 20:55:04,TRANSFER,ATM,7526.00,ZAR,SUCCESSFUL
T00042990,A001034,2023-02-21 20:34:10,PURCHASE,CARD,714.13,ZAR,SUCCESSFUL
T00042991,A000367,2026-06-18 04:34:10,PURCHASE,CARD,181.61,ZAR,SUCCESSFUL
T00042992,A000303,2024-07-27 02:43:05,PURCHASE,CARD,89.85,ZAR,SUCCESSFUL
T00042993,A000173,2020-01-26 03:38:06,DEPOSIT,ATM,8082.56,ZAR,SUCCESSFUL
T00042994,A000273,2024-01-31 21:28:41,PURCHASE,APP,159.63,ZAR,SUCCESSFUL
T00042995,A000632,2021-10-07 13:03:02,PURCHASE,APP,949.37,ZAR,SUCCESSFUL
T00042996,A001192,2025-06-26 05:57:54,DEPOSIT,ATM,4965.51,ZAR,SUCCESSFUL
T00042997,A000556,2025-10-14 14:33:38,DEPOSIT,APP,2139.84,ZAR,SUCCESSFUL
T00042998,A000048,2019-08-05 03:16:19,PURCHASE,CARD,112.70,ZAR,SUCCESSFUL
T00042999,A001102,2026-03-03 02:10:12,PURCHASE,CARD,287.35,ZAR,SUCCESSFUL
T00043000,A000399,2024-06-15 06:05:03,DEPOSIT,ATM,8208.69,ZAR,SUCCESSFUL
T00043001,A000646,2026-08-29 09:25:50,TRANSFER,APP,16278.06,ZAR,SUCCESSFUL
T00043002,A001176,2022-11-04 23:41:53,PURCHASE,CARD,69.27,ZAR,SUCCESSFUL
T00043003,A001198,2025-08-24 15:23:29,WITHDRAWAL,ATM,300.00,ZAR,SUCCESSFUL
T00043004,A000389,2024-03-27 05:37:26,DEPOSIT,APP,9796.87,ZAR,SUCCESSFUL
T00043005,A000784,2021-07-15 16:19:25,PURCHASE,CARD,276.86,ZAR,SUCCESSFUL
T00043006,A000692,2026-05-10 22:41:07,PURCHASE,CARD,262.85,ZAR,SUCCESSFUL
T00043007,A000305,2024-06-11 13:59:42,PURCHASE,CARD,201.70,ZAR,SUCCESSFUL
T00043008,A000627,2026-06-20 02:40:54,TRANSFER,APP,12870.85,ZAR,SUCCESSFUL
T00043009,A001057,2025-08-28 23:12:12,PURCHASE,CARD,156.00,ZAR,SUCCESSFUL
T00043010,A001080,2026-02-10 19:33:24,TRANSFER,APP,7512.77,ZAR,SUCCESSFUL
T00043011,A000967,2020-08-07 22:32:06,TRANSFER,APP,19252.24,ZAR,SUCCESSFUL
T00043012,A000123,2022-09-11 02:04:39,PURCHASE,CARD,205.88,ZAR,SUCCESSFUL
T00043013,A000160,2024-09-03 20:28:58,TRANSFER,APP,18742.23,ZAR,SUCCESSFUL
T00043014,A000170,2026-07-11 01:02:48,PURCHASE,CARD,262.35,ZAR,SUCCESSFUL
T00043015,A000380,2024-09-06 13:38:24,DEPOSIT,APP,5956.58,ZAR,SUCCESSFUL
T00043016,A000114,2023-08-20 05:11:36,WITHDRAWAL,ATM,2750.00,ZAR,SUCCESSFUL
T00043017,A001230,2024-06-21 20:13:53,PURCHASE,CARD,811.49,ZAR,SUCCESSFUL
T00043018,A000707,2026-07-31 03:56:31,PURCHASE,APP,309.68,ZAR,FAILED
T00043019,A001160,2025-08-18 14:37:20,PURCHASE,CARD,331.64,ZAR,SUCCESSFUL
T00043020,A000806,2022-09-15 18:03:57,DEPOSIT,APP,6155.11,ZAR,FAILED
T00043021,A000263,2023-10-12 03:34:45,PURCHASE,CARD,198.73,ZAR,SUCCESSFUL
T00043022,A000271,2026-03-06 14:15:27,PURCHASE,CARD,494.81,ZAR,SUCCESSFUL
T00043023,A001174,2023-11-06 22:59:43,PURCHASE,CARD,100.83,ZAR,SUCCESSFUL
T00043024,A000569,2024-07-05 18:03:41,TRANSFER,APP,665.71,ZAR,SUCCESSFUL
T00043025,A000532,2024-09-27 21:45:12,PURCHASE,CARD,119.41,ZAR,SUCCESSFUL
T00043026,A000739,2025-05-18 01:10:50,PURCHASE,CARD,214.96,ZAR,SUCCESSFUL
T00043027,A000425,2025-11-25 15:11:04,WITHDRAWAL,ATM,500.00,ZAR,SUCCESSFUL
T00043028,A000437,2023-03-18 05:32:23,WITHDRAWAL,ATM,2550.00,ZAR,SUCCESSFUL
T00043029,A001094,2023-10-14 07:38:34,PURCHASE,CARD,346.92,ZAR,SUCCESSFUL
T00043030,A001194,2025-03-10 04:02:16,PURCHASE,CARD,162.39,ZAR,SUCCESSFUL
T00043031,A000935,2025-12-03 05:47:39,PURCHASE,CARD,101.15,ZAR,REVERSED
T00043032,A000236,2023-09-16 03:47:01,DEPOSIT,ATM,1788.30,ZAR,SUCCESSFUL
T00043033,A001065,2025-06-22 17:06:01,WITHDRAWAL,ATM,1050.00,ZAR,SUCCESSFUL
T00043034,A000226,2026-05-02 21:11:05,PURCHASE,CARD,2256.97,ZAR,SUCCESSFUL
T00043035,A000811,2020-11-18 02:17:22,PURCHASE,CARD,604.61,ZAR,SUCCESSFUL
T00043036,A000286,2024-08-21 15:54:55,TRANSFER,APP,1018.88,ZAR,SUCCESSFUL
T00043037,A000118,2024-11-29 02:34:04,PURCHASE,CARD,481.23,ZAR,SUCCESSFUL
T00043038,A001080,2026-01-04 14:17:54,PURCHASE,CARD,489.98,ZAR,SUCCESSFUL
T00043039,A000487,2025-05-04 18:00:12,TRANSFER,APP,8894.71,ZAR,SUCCESSFUL
T00043040,A001200,2025-12-06 11:55:44,WITHDRAWAL,ATM,1850.00,ZAR,SUCCESSFUL
T00043041,A001204,2026-08-04 10:39:51,TRANSFER,APP,7415.62,ZAR,SUCCESSFUL
T00043042,A000652,2026-01-16 08:31:40,WITHDRAWAL,ATM,1050.00,ZAR,SUCCESSFUL
T00043043,A000652,2026-06-09 23:08:26,PURCHASE,CARD,70.55,ZAR,SUCCESSFUL
T00043044,A001223,2022-08-26 07:21:51,PURCHASE,CARD,120.46,ZAR,SUCCESSFUL
T00043045,A000800,2024-10-20 16:30:29,PURCHASE,CARD,125.10,ZAR,SUCCESSFUL
T00043046,A000106,2026-08-22 02:11:07,TRANSFER,APP,8829.33,ZAR,SUCCESSFUL
T00043047,A000690,2026-04-01 23:05:53,PURCHASE,CARD,156.99,ZAR,SUCCESSFUL
T00043048,A000409,2026-07-10 19:03:38,WITHDRAWAL,ATM,550.00,ZAR,SUCCESSFUL
T00043049,A000621,2026-08-25 22:59:14,DEPOSIT,ATM,6418.24,ZAR,SUCCESSFUL
T00043050,A001126,2023-09-23 05:27:22,PURCHASE,CARD,213.10,ZAR,SUCCESSFUL
T00043051,A000415,2021-01-12 03:26:23,PURCHASE,APP,229.05,ZAR,SUCCESSFUL
T00043052,A000845,2026-08-15 09:49:08,PURCHASE,CARD,348.28,ZAR,SUCCESSFUL
T00043053,A000051,2026-05-31 08:41:37,PURCHASE,CARD,111.22,ZAR,SUCCESSFUL
T00043054,A000610,2022-12-04 16:24:27,PURCHASE,APP,841.29,ZAR,SUCCESSFUL
T00043055,A000481,2026-06-09 17:25:11,WITHDRAWAL,ATM,300.00,ZAR,SUCCESSFUL
T00043056,A001152,2022-02-06 04:34:28,PURCHASE,CARD,1042.23,ZAR,SUCCESSFUL
T00043057,A000166,2026-01-26 06:25:55,PURCHASE,CARD,480.17,ZAR,SUCCESSFUL
T00043058,A000929,2025-07-11 00:15:45,PURCHASE,CARD,170.03,ZAR,SUCCESSFUL
T00043059,A000276,2026-08-12 14:42:20,PURCHASE,CARD,407.79,ZAR,SUCCESSFUL
T00043060,A000523,2024-04-05 12:30:05,PURCHASE,CARD,202.88,ZAR,SUCCESSFUL
T00043061,A000239,2026-07-02 13:36:50,PURCHASE,CARD,430.83,ZAR,SUCCESSFUL
T00043062,A000369,2024-08-11 01:39:45,PURCHASE,APP,171.57,ZAR,SUCCESSFUL
T00043063,A000233,2026-05-11 17:39:57,PURCHASE,CARD,156.28,ZAR,SUCCESSFUL
T00043064,A000378,2026-02-05 14:04:10,PURCHASE,CARD,1153.90,ZAR,SUCCESSFUL
T00043065,A000242,2026-06-26 22:54:46,PURCHASE,CARD,387.51,ZAR,SUCCESSFUL
T00043066,A001176,2023-03-23 20:50:11,WITHDRAWAL,ATM,750.00,ZAR,SUCCESSFUL
T00043067,A000022,2023-01-30 01:25:26,PURCHASE,CARD,235.37,ZAR,SUCCESSFUL
T00043068,A000654,2026-07-20 04:26:17,WITHDRAWAL,ATM,1850.00,ZAR,SUCCESSFUL
T00043069,A001185,2022-05-23 13:13:01,PURCHASE,CARD,882.20,ZAR,FAILED
T00043070,A000780,2026-07-08 18:38:02,PURCHASE,CARD,450.76,ZAR,SUCCESSFUL
T00043071,A000835,2024-05-28 10:35:50,PURCHASE,CARD,1169.06,ZAR,FAILED
T00043072,A000405,2025-08-22 13:32:07,WITHDRAWAL,ATM,100.00,ZAR,SUCCESSFUL
T00043073,A000788,2021-12-03 18:50:47,DEPOSIT,ATM,1261.22,ZAR,SUCCESSFUL
T00043074,A000521,2025-06-08 13:12:43,PURCHASE,CARD,1010.62,ZAR,SUCCESSFUL
T00043075,A000435,2020-05-25 08:34:44,PURCHASE,CARD,219.17,ZAR,SUCCESSFUL
T00043076,A000664,2025-02-06 08:17:34,PURCHASE,CARD,196.42,ZAR,SUCCESSFUL
T00043077,A000734,2020-12-10 04:04:24,PURCHASE,CARD,90.66,ZAR,SUCCESSFUL
T00043078,A000075,2024-04-03 02:14:38,PURCHASE,CARD,1502.81,ZAR,SUCCESSFUL
T00043079,A000201,2024-05-03 09:57:38,PURCHASE,CARD,126.61,ZAR,SUCCESSFUL
T00043080,A001208,2023-04-02 15:41:45,PURCHASE,CARD,271.93,ZAR,SUCCESSFUL
T00043081,A000345,2026-05-17 17:45:16,TRANSFER,APP,19550.69,ZAR,SUCCESSFUL
T00043082,A001031,2021-07-23 08:15:35,WITHDRAWAL,ATM,2100.00,ZAR,SUCCESSFUL
T00043083,A000424,2023-06-28 17:36:25,DEPOSIT,ATM,6648.63,ZAR,SUCCESSFUL
T00043084,A001181,2023-02-03 19:22:15,WITHDRAWAL,ATM,1900.00,ZAR,SUCCESSFUL
T00043085,A000170,2026-06-03 17:03:23,PURCHASE,APP,240.57,ZAR,SUCCESSFUL
T00043086,A000739,2025-09-03 12:34:16,PURCHASE,CARD,611.47,ZAR,SUCCESSFUL
T00043087,A000786,2025-12-20 08:58:28,DEPOSIT,ATM,5866.92,ZAR,SUCCESSFUL
T00043088,A000219,2023-07-02 15:12:09,PURCHASE,CARD,167.62,ZAR,SUCCESSFUL
T00043089,A001051,2020-01-15 01:46:54,PURCHASE,CARD,530.77,ZAR,SUCCESSFUL
T00043090,A000753,2021-05-15 00:49:30,DEPOSIT,ATM,8070.46,ZAR,SUCCESSFUL
T00043091,A001046,2026-02-04 17:17:12,PURCHASE,CARD,173.56,ZAR,SUCCESSFUL
T00043092,A001207,2025-05-01 14:03:05,PURCHASE,CARD,1475.42,ZAR,SUCCESSFUL
T00043093,A000369,2025-11-06 08:47:05,WITHDRAWAL,ATM,950.00,ZAR,SUCCESSFUL
T00043094,A000377,2025-08-24 09:11:53,DEPOSIT,APP,2652.67,ZAR,SUCCESSFUL
T00043095,A000723,2026-05-21 13:24:02,TRANSFER,APP,2272.50,ZAR,SUCCESSFUL
T00043096,A000153,2022-06-05 09:32:07,TRANSFER,APP,16909.81,ZAR,SUCCESSFUL
T00043097,A000958,2023-11-01 18:05:08,PURCHASE,CARD,982.20,ZAR,SUCCESSFUL
T00043098,A000148,2026-06-13 08:45:26,DEPOSIT,ATM,4401.53,ZAR,SUCCESSFUL
T00043099,A001061,2022-01-31 01:41:39,PURCHASE,CARD,26.58,ZAR,REVERSED
T00043100,A000967,2025-12-16 09:11:21,PURCHASE,CARD,226.22,ZAR,SUCCESSFUL
T00043101,A000817,2026-08-20 16:04:18,TRANSFER,APP,4697.54,ZAR,SUCCESSFUL
T00043102,A000379,2025-01-03 05:08:32,WITHDRAWAL,ATM,1100.00,ZAR,SUCCESSFUL
T00043103,A000726,2024-09-26 21:02:14,PURCHASE,CARD,480.56,ZAR,SUCCESSFUL
T00043104,A001119,2024-12-23 02:18:28,PURCHASE,CARD,110.99,ZAR,SUCCESSFUL
T00043105,A000161,2020-03-03 17:38:09,PURCHASE,CARD,205.57,ZAR,SUCCESSFUL
T00043106,A000694,2026-02-25 11:30:15,PURCHASE,APP,103.74,ZAR,SUCCESSFUL
T00043107,A000960,2026-08-25 08:57:20,WITHDRAWAL,ATM,750.00,ZAR,SUCCESSFUL
T00043108,A000039,2022-08-22 01:23:22,PURCHASE,CARD,162.17,ZAR,SUCCESSFUL
T00043109,A001166,2021-10-07 22:28:44,PURCHASE,APP,198.14,ZAR,SUCCESSFUL
T00043110,A000195,2025-06-13 15:29:53,WITHDRAWAL,ATM,1950.00,ZAR,SUCCESSFUL
T00043111,A000819,2021-11-02 09:01:29,PURCHASE,CARD,420.07,ZAR,SUCCESSFUL
T00043112,A001194,2025-08-11 03:30:19,PURCHASE,CARD,243.07,ZAR,SUCCESSFUL
T00043113,A001016,2026-05-02 22:28:04,PURCHASE,CARD,404.89,ZAR,SUCCESSFUL
T00043114,A000052,2023-10-20 15:00:50,PURCHASE,CARD,261.82,ZAR,SUCCESSFUL
T00043115,A000028,2025-04-12 08:19:20,PURCHASE,CARD,2207.29,ZAR,SUCCESSFUL
T00043116,A000508,2026-08-30 21:31:00,PURCHASE,CARD,180.93,ZAR,SUCCESSFUL
T00043117,A001179,2022-09-28 20:15:44,WITHDRAWAL,ATM,2400.00,ZAR,SUCCESSFUL
T00043118,A000787,2021-12-19 16:00:47,PURCHASE,CARD,236.85,ZAR,SUCCESSFUL
T00043119,A000491,2026-06-30 11:29:37,PURCHASE,APP,436.31,ZAR,SUCCESSFUL
T00043120,A000798,2025-03-01 08:48:34,TRANSFER,APP,4397.70,ZAR,SUCCESSFUL
T00043121,A000576,2025-10-04 02:09:03,PURCHASE,CARD,179.30,ZAR,SUCCESSFUL
T00043122,A000759,2024-12-25 03:21:07,TRANSFER,APP,19856.13,ZAR,SUCCESSFUL
T00043123,A000877,2026-01-23 08:47:54,PURCHASE,CARD,89.78,ZAR,SUCCESSFUL
T00043124,A000564,2026-04-19 09:40:10,DEPOSIT,ATM,9308.39,ZAR,SUCCESSFUL
T00043125,A001242,2022-11-20 03:00:38,PURCHASE,CARD,530.17,ZAR,SUCCESSFUL
T00043126,A001226,2026-05-04 20:24:49,WITHDRAWAL,ATM,550.00,ZAR,SUCCESSFUL
T00043127,A000734,2023-08-12 10:53:53,PURCHASE,APP,43.44,ZAR,SUCCESSFUL
T00043128,A000730,2025-07-03 08:56:30,TRANSFER,APP,2641.52,ZAR,SUCCESSFUL
T00043129,A000798,2025-01-05 18:40:48,WITHDRAWAL,ATM,1300.00,ZAR,SUCCESSFUL
T00043130,A000931,2022-07-05 20:12:16,DEPOSIT,APP,2958.03,ZAR,SUCCESSFUL
T00043131,A000273,2024-07-13 21:19:07,DEPOSIT,ATM,7221.36,ZAR,SUCCESSFUL
T00043132,A000737,2026-02-10 13:08:51,DEPOSIT,ATM,4433.73,ZAR,SUCCESSFUL
T00043133,A000970,2021-06-29 02:46:09,WITHDRAWAL,ATM,2200.00,ZAR,SUCCESSFUL
T00043134,A000371,2022-11-15 11:21:43,PURCHASE,CARD,162.68,ZAR,SUCCESSFUL
T00043135,A001041,2026-08-02 17:30:36,TRANSFER,APP,13958.18,ZAR,SUCCESSFUL
T00043136,A000941,2026-05-19 00:47:00,TRANSFER,APP,11755.84,ZAR,SUCCESSFUL
T00043137,A000570,2020-12-03 03:16:53,PURCHASE,CARD,215.21,ZAR,SUCCESSFUL
T00043138,A000121,2026-03-29 16:32:20,DEPOSIT,ATM,2236.59,ZAR,SUCCESSFUL
T00043139,A000072,2026-07-13 04:27:55,DEPOSIT,ATM,1544.39,ZAR,SUCCESSFUL
T00043140,A000633,2024-06-15 07:40:46,PURCHASE,CARD,88.17,ZAR,SUCCESSFUL
T00043141,A000183,2025-05-31 10:26:02,TRANSFER,APP,13781.55,ZAR,SUCCESSFUL
